employee_id,name_mask,gender,birth_year,hire_date,leave_date,leave_type,leave_reason_code,current_dept_id,current_level_code,is_key_talent,probation_end,status_end
E01250,尤娜超,女,1989,2021-06-06,,,,D11,L1,1,2021-09-04,active
E01251,朱佳超,女,1994,2023-04-21,,,,D02,L5,0,2023-07-20,active
E01252,邹佳*,女,1994,2020-12-16,,,,D09,L3,0,2021-03-16,active
E01253,邹娜*,男,1986,2020-02-28,,,,D05,L3,0,2020-05-28,active
E01254,邹凡*,男,1991,2019-04-21,2025-01-15,vol,R01,D01,L3,0,2019-07-20,left
E01255,孙春伟,男,1980,2017-11-24,,,,D03,L1,0,2018-02-22,active
E01256,张莲*,男,1998,2020-11-04,,,,D05,L5,0,2021-02-02,active
E01257,卫欣*,男,1990,2024-12-07,,,,D05,L4,1,2025-03-07,active
E01258,邹娥翠,男,1995,2023-02-03,,,,D11,L3,0,2023-05-04,active
E01259,邹凤艳,女,1988,2017-05-26,,,,D11,L1,0,2017-08-24,active
E01260,吕欣素,男,1988,2022-10-28,,,,D01,L6,0,2023-01-26,active
E01261,喻菊*,男,1985,2024-08-16,2025-04-10,vol,R01,D01,L3,0,2025-02-12,left
E01262,戚洋涛,男,1988,2020-04-27,2025-04-13,invol,R08,D01,L1,0,2020-07-26,left
E01263,沈真*,女,1996,2024-05-07,,,,D02,L1,0,2024-11-03,active
E01264,沈荣*,男,2000,2023-04-23,,,,D10,L1,0,2023-07-22,active
E01265,郑芬艳,男,1993,2023-11-24,,,,D01,L3,0,2024-02-22,active
E01266,喻磊超,女,1991,2022-04-14,,,,D07,L7,1,2022-07-13,active
E01267,吕爱*,女,2001,2023-01-24,,,,D12,L2,0,2023-04-24,active
E01268,褚秀*,女,1992,2021-03-17,,,,D02,L2,0,2021-06-15,active
E01269,尤美*,女,1993,2019-09-24,2025-10-31,vol,R02,D02,L6,0,2019-12-23,left
E01270,孙丽*,女,1987,2024-09-21,,,,D02,L1,0,2024-12-20,active
E01271,何春*,男,1990,2021-03-14,,,,D01,L5,1,2021-06-12,active
E01272,尤燕*,女,1985,2024-12-01,,,,D03,L2,0,2025-03-01,active
E01273,金霞芳,未披露,1999,2022-11-05,,,,D05,L5,1,2023-02-03,active
E01274,尤惠军,女,1993,2024-12-19,,,,D04,L7,0,2025-06-17,active
E01275,赵彩磊,女,1990,2021-08-04,2025-03-25,vol,R02,D02,L1,1,2022-01-31,left
E01276,施敏*,男,1991,2024-09-16,2025-10-26,invol,R08,D07,L2,0,2024-12-15,left
E01277,喻娥*,男,1987,2020-01-20,,,,D02,L2,0,2020-07-18,active
E01278,魏云芝,男,1981,2017-08-15,2025-03-09,vol,R05,D06,L1,0,2018-02-11,left
E01279,金珠娜,女,1982,2021-07-14,,,,D12,L1,0,2021-10-12,active
E01280,严巧爱,男,1995,2023-04-30,,,,D08,L6,0,2023-07-29,active
E01281,邹惠*,女,1982,2020-09-13,,,,D11,L2,0,2021-03-12,active
E01282,曹芳*,男,1983,2024-07-12,2025-04-26,vol,R03,D01,L4,1,2024-10-10,left
E01283,金伟*,女,1986,2018-06-04,2025-03-15,invol,R06,D01,L4,1,2018-09-02,left
E01284,王珠*,女,2002,2024-11-05,,,,D11,L3,0,2025-05-04,active
E01285,冯琳*,女,1994,2021-03-26,,,,D08,L1,0,2021-09-22,active
E01286,魏怡*,男,1991,2021-07-19,,,,D11,L1,0,2021-10-17,active
E01287,孙淑*,女,1992,2020-04-12,,,,D12,L3,0,2020-10-09,active
E01288,周洁慧,女,1988,2022-11-16,,,,D12,L5,0,2023-02-14,active
E01289,施敏*,男,1982,2017-10-16,,,,D01,L4,1,2018-01-14,active
E01290,严媛*,男,1981,2018-05-28,,,,D06,L3,0,2018-08-26,active
E01291,魏雪*,男,1987,2021-01-02,2025-06-07,vol,R01,D06,L1,1,2021-04-02,left
E01292,孙明静,男,1989,2021-01-13,,,,D03,L2,0,2021-07-12,active
E01293,蒋妹*,女,1986,2020-06-22,,,,D01,L3,1,2020-09-20,active
E01294,尤美*,女,1995,2024-03-25,,,,D02,L4,0,2024-06-23,active
E01295,孔超*,女,1984,2020-11-06,,,,D09,L2,0,2021-02-04,active
E01296,赵珠洁,女,1994,2018-08-22,,,,D01,L5,0,2018-11-20,active
E01297,邹琳*,男,1997,2024-12-20,,,,D01,L2,0,2025-03-20,active
E01298,陶强*,女,1987,2018-08-27,,,,D01,L5,1,2018-11-25,active
E01299,华娜*,男,1988,2023-12-09,,,,D01,L2,0,2024-03-08,active
E01300,赵翠芬,男,1983,2021-09-13,,,,D01,L1,1,2022-03-12,active
E01301,许军*,女,1999,2024-12-12,,,,D05,L5,0,2025-03-12,active
E01302,朱莺*,女,1989,2023-08-12,2025-06-01,invol,R08,D09,L1,0,2023-11-10,left
E01303,金环*,男,1986,2019-06-04,,,,D12,L4,0,2019-09-02,active
E01304,陈敏娟,男,1983,2024-11-27,,,,D12,L4,0,2025-02-25,active
E01305,尤琳玲,男,1992,2024-03-09,2025-05-22,vol,R02,D03,L4,1,2024-09-05,left
E01306,邹欣香,女,1990,2022-10-10,,,,D03,L1,0,2023-01-08,active
E01307,曹慧霞,男,1998,2023-10-31,,,,D11,L7,0,2024-04-28,active
E01308,陶娜*,男,1994,2022-06-27,,,,D12,L3,0,2022-12-24,active
E01309,姜莺*,女,1992,2022-07-25,,,,D01,L1,1,2022-10-23,active
E01310,秦伟*,男,1990,2020-07-13,,,,D06,L4,0,2021-01-09,active
E01311,曹欣翠,女,2002,2024-04-20,2025-04-19,vol,R05,D05,L2,0,2024-10-17,left
E01312,严云华,女,1991,2021-03-04,2025-06-19,vol,R05,D01,L2,0,2021-06-02,left
E01313,戚芳涛,女,1993,2024-11-05,2025-04-09,vol,R04,D12,L4,1,2025-02-03,left
E01314,钱珠*,男,1978,2020-01-07,,,,D03,L2,0,2020-04-06,active
E01315,朱杰勇,男,1999,2021-08-11,,,,D01,L3,0,2021-11-09,active
E01316,陈涛*,男,1982,2019-08-08,2025-02-18,vol,R05,D03,L3,1,2019-11-06,left
E01317,邹环燕,女,1974,2018-09-26,2025-04-26,invol,R08,D04,L3,0,2019-03-25,left
E01318,戚素*,女,1997,2024-07-24,2025-06-03,vol,R02,D01,L4,1,2025-01-20,left
E01319,蒋云燕,女,1993,2019-01-04,,,,D05,L3,0,2019-04-04,active
E01320,秦巧爱,女,1987,2020-08-23,,,,D04,L3,0,2021-02-19,active
E01321,施雅红,女,1978,2022-04-01,2025-12-02,vol,R03,D03,L2,0,2022-06-30,left
E01322,卫瑞*,男,1991,2021-04-04,,,,D11,L1,0,2021-07-03,active
E01323,曹娜*,女,1997,2021-06-11,2025-04-03,vol,R02,D01,L2,0,2021-12-08,left
E01324,朱爱*,男,1983,2022-07-25,,,,D03,L3,0,2022-10-23,active
E01325,杨雪*,男,1997,2024-10-30,,,,D04,L1,1,2025-01-28,active
E01326,孙妹*,男,1981,2017-05-08,2025-03-23,vol,R05,D01,L2,0,2017-08-06,left
E01327,沈涛玉,男,1992,2017-01-26,2025-01-26,vol,R01,D02,L3,0,2017-04-26,left
E01328,沈媛伟,未披露,1993,2021-01-30,,,,D02,L5,1,2021-04-30,active
E01329,秦燕*,男,2001,2023-10-13,2025-04-02,invol,R06,D01,L4,0,2024-01-11,left
E01330,周媛艳,女,1983,2020-08-11,2025-04-29,invol,R08,D11,L1,0,2020-11-09,left
E01331,赵环*,男,1994,2024-10-13,,,,D04,L4,1,2025-01-11,active
E01332,何娜云,男,1986,2024-10-01,,,,D12,L5,0,2024-12-30,active
E01333,许艳*,女,1999,2021-08-16,,,,D05,L3,0,2021-11-14,active
E01334,李艳玉,男,1993,2019-02-12,2025-10-12,vol,R03,D06,L3,0,2019-05-13,left
E01335,喻真*,男,1996,2020-03-04,,,,D02,L4,0,2020-06-02,active
E01336,赵强*,女,1992,2024-07-09,,,,D05,L2,0,2024-10-07,active
E01337,秦妹*,女,1992,2019-01-22,,,,D03,L2,0,2019-04-22,active
E01338,张瑞凤,男,1993,2022-06-29,,,,D04,L4,1,2022-09-27,active
E01339,杨素*,女,1988,2022-05-12,,,,D03,L3,0,2022-08-10,active
E01340,曹兰洁,男,1994,2024-06-26,,,,D01,L2,1,2024-09-24,active
E01341,华艳媛,男,1988,2020-03-02,,,,D02,L2,0,2020-08-29,active
E01342,郑艳*,男,1989,2023-05-28,,,,D12,L1,0,2023-08-26,active
E01343,郑媛真,女,1995,2017-06-12,,,,D07,L1,0,2017-09-10,active
E01344,金芳娥,女,1999,2021-06-13,,,,D03,L1,0,2021-12-10,active
E01345,沈欣*,女,1996,2022-09-13,2025-11-06,vol,R03,D07,L1,0,2022-12-12,left
E01346,李莺巧,男,1997,2023-03-10,,,,D01,L3,0,2023-09-06,active
E01347,秦强*,男,1995,2021-10-30,,,,D12,L1,0,2022-01-28,active
E01348,周涛*,女,1998,2020-07-30,,,,D01,L2,0,2020-10-28,active
E01349,吴香*,女,1994,2017-02-26,,,,D08,L6,0,2017-05-27,active
E01350,喻云洋,女,1999,2023-07-07,2025-12-18,vol,R01,D11,L1,0,2023-10-05,left
E01351,吕静*,男,1989,2024-12-09,,,,D05,L2,0,2025-03-09,active
E01352,韩彩*,男,1999,2023-12-09,,,,D10,L1,0,2024-03-08,active
E01353,华洁玲,男,1990,2019-04-09,,,,D01,L2,0,2019-10-06,active
E01354,张军*,男,1992,2017-06-25,,,,D06,L1,0,2017-12-22,active
E01355,王英*,男,1992,2019-04-23,,,,D12,L4,0,2019-07-22,active
E01356,戚华磊,女,1999,2021-08-10,,,,D02,L3,0,2021-11-08,active
E01357,吴云美,女,1982,2022-02-14,2025-03-11,vol,R05,D01,L4,0,2022-05-15,left
E01358,陈涛凡,男,1982,2020-08-04,,,,D01,L3,0,2021-01-31,active
E01359,沈巧*,男,1988,2024-05-10,,,,D01,L6,1,2024-08-08,active
E01360,华云*,女,1983,2024-03-27,,,,D11,L1,0,2024-06-25,active
E01361,蒋素*,女,1994,2020-10-04,,,,D01,L1,1,2021-04-02,active
E01362,戚强玲,男,1997,2019-11-13,,,,D03,L2,0,2020-05-11,active
E01363,郑静*,男,1990,2018-07-08,,,,D07,L7,0,2018-10-06,active
E01364,孔霞兰,男,1983,2019-08-19,2025-09-24,vol,R02,D01,L4,0,2019-11-17,left
E01365,吴艳翠,男,1986,2017-04-14,2025-03-06,vol,R01,D12,L3,1,2017-07-13,left
E01366,陶丽*,男,1991,2022-05-22,,,,D01,L3,0,2022-08-20,active
E01367,曹慧*,男,1986,2019-07-10,,,,D03,L2,1,2019-10-08,active
E01368,谢瑞洋,女,1985,2023-12-03,,,,D02,L3,0,2024-03-02,active
E01369,冯娜超,男,1986,2021-02-27,,,,D10,L5,0,2021-05-28,active
E01370,许勇伟,女,1998,2022-04-19,,,,D07,L3,0,2022-07-18,active
E01371,姜月*,女,1989,2021-05-04,2025-07-06,vol,R04,D01,L3,0,2021-08-02,left
E01372,喻英*,女,1997,2022-01-15,,,,D12,L4,0,2022-04-15,active
E01373,朱琳*,男,1997,2022-06-29,,,,D01,L3,0,2022-09-27,active
E01374,戚超*,男,1997,2023-03-02,,,,D04,L5,1,2023-05-31,active
E01375,吕雪*,女,1988,2018-05-22,2025-05-05,invol,R06,D01,L4,1,2018-08-20,left
E01376,喻菊玲,女,1989,2018-11-07,,,,D01,L2,0,2019-02-05,active
E01377,孔素*,男,1994,2021-10-04,,,,D01,L1,0,2022-01-02,active
E01378,赵美娟,女,1995,2017-08-02,,,,D12,L6,0,2017-10-31,active
E01379,蒋丽*,女,1990,2022-07-27,2025-01-08,invol,R07,D01,L4,0,2022-10-25,left
E01380,戚彩菊,男,1983,2024-12-10,,,,D06,L4,1,2025-03-10,active
E01381,朱玲涛,女,1996,2020-08-14,,,,D03,L1,0,2020-11-12,active
E01382,邹勇*,女,1983,2017-06-01,,,,D08,L6,1,2017-08-30,active
E01383,尤珠琳,男,2000,2023-04-14,2025-11-11,vol,R03,D03,L1,0,2023-07-13,left
E01384,秦妹*,男,1991,2018-04-15,,,,D03,L5,1,2018-07-14,active
E01385,韩云燕,女,1984,2021-07-16,,,,D03,L3,0,2021-10-14,active
E01386,曹琳*,男,1996,2024-11-12,,,,D02,L4,1,2025-02-10,active
E01387,何娟*,男,1982,2017-06-06,,,,D05,L3,0,2017-09-04,active
E01388,魏佳杰,男,1983,2024-11-24,2025-01-10,vol,R04,D05,L1,0,2025-05-23,left
E01389,曹素春,女,1999,2024-06-16,2025-09-04,invol,R08,D09,L4,0,2024-09-14,left
E01390,何梅磊,未披露,1991,2024-09-29,,,,D01,L5,0,2024-12-28,active
E01391,朱霞凤,男,1986,2020-02-26,,,,D01,L4,1,2020-08-24,active
E01392,喻强琳,男,1984,2017-06-16,,,,D05,L2,0,2017-09-14,active
E01393,赵惠明,男,1985,2020-06-20,,,,D01,L3,0,2020-09-18,active
E01394,周洋*,男,1987,2017-09-06,,,,D05,L3,0,2018-03-05,active
E01395,杨素凤,男,1995,2017-06-13,,,,D01,L6,1,2017-12-10,active
E01396,华磊*,女,2002,2024-10-23,2025-11-20,invol,R06,D03,L3,0,2025-01-21,left
E01397,蒋芬*,未披露,2001,2023-10-03,,,,D01,L1,0,2024-01-01,active
E01398,褚兰*,男,1988,2018-07-06,,,,D01,L2,0,2019-01-02,active
E01399,魏萍*,男,1982,2018-11-09,2025-05-22,vol,R03,D01,L1,0,2019-02-07,left
E01400,赵静荣,男,1987,2017-08-02,,,,D09,L1,1,2017-10-31,active
E01401,王艳*,女,2001,2023-11-03,,,,D03,L3,0,2024-02-01,active
E01402,魏兰香,男,1993,2020-12-11,2025-08-02,vol,R01,D02,L3,0,2021-06-09,left
E01403,杨荣美,女,1999,2024-03-25,,,,D08,L1,0,2024-09-21,active
E01404,钱超*,男,1997,2024-06-16,,,,D03,L1,0,2024-12-13,active
E01405,褚军*,男,1992,2023-03-12,,,,D11,L1,0,2023-06-10,active
E01406,王佳*,女,1991,2021-09-28,,,,D04,L4,1,2021-12-27,active
E01407,孔怡*,女,1997,2021-06-27,,,,D01,L6,0,2021-09-25,active
E01408,孔华*,女,1995,2023-11-24,2025-03-07,vol,R01,D05,L4,0,2024-02-22,left
E01409,赵强*,女,2001,2023-08-30,,,,D01,L1,0,2023-11-28,active
E01410,秦瑞珠,男,2002,2024-07-15,,,,D07,L6,0,2024-10-13,active
E01411,冯芳*,男,1983,2019-09-05,,,,D05,L5,0,2019-12-04,active
E01412,冯娟*,男,1994,2023-09-01,2025-08-08,invol,R06,D06,L1,1,2023-11-30,left
E01413,李洁雅,男,1997,2019-05-19,,,,D11,L2,0,2019-08-17,active
E01414,周娜艳,女,1985,2022-04-12,,,,D03,L1,0,2022-07-11,active
E01415,谢珠*,男,1995,2020-04-13,,,,D08,L5,1,2020-07-12,active
E01416,吴淑荣,女,1982,2018-09-03,,,,D03,L1,0,2018-12-02,active
E01417,孙莲*,女,1985,2022-12-29,2025-02-04,invol,R06,D03,L6,1,2023-06-27,left
E01418,朱燕霞,男,1992,2021-04-30,,,,D12,L1,0,2021-10-27,active
E01419,孔巧*,女,1992,2024-02-29,,,,D01,L2,0,2024-05-29,active
E01420,冯凤菊,男,1990,2024-07-06,,,,D01,L6,1,2025-01-02,active
E01421,郑雪*,女,1982,2020-04-23,,,,D01,L2,0,2020-10-20,active
E01422,喻凤秀,女,1990,2018-12-08,,,,D06,L3,0,2019-03-08,active
E01423,朱淑静,女,1990,2023-08-11,,,,D12,L1,0,2023-11-09,active
E01424,秦素莲,女,1988,2024-09-29,,,,D11,L3,0,2024-12-28,active
E01425,吕淑*,女,2000,2023-09-16,2025-06-07,vol,R04,D01,L4,0,2023-12-15,left
E01426,周妹*,男,1982,2018-07-12,,,,D02,L4,1,2018-10-10,active
E01427,许嘉*,男,1993,2023-03-09,,,,D02,L2,0,2023-06-07,active
E01428,金娜*,女,1991,2021-02-07,,,,D11,L2,1,2021-05-08,active
E01429,尤强红,男,1994,2018-05-27,,,,D05,L7,0,2018-08-25,active
E01430,李香翠,女,1980,2018-02-06,,,,D05,L2,0,2018-05-07,active
E01431,褚英勇,男,1999,2024-08-31,,,,D02,L2,0,2024-11-29,active
E01432,秦美*,男,2001,2024-09-02,,,,D11,L1,0,2025-03-01,active
E01433,钱欣*,女,1995,2023-09-27,2025-10-28,vol,R01,D02,L1,0,2024-03-25,left
E01434,严静*,男,1993,2024-06-01,,,,D01,L1,0,2024-08-30,active
E01435,钱素*,女,1997,2024-11-02,2025-02-19,invol,R06,D03,L1,0,2025-01-31,left
E01436,卫春*,男,1998,2024-11-30,,,,D10,L4,1,2025-02-28,active
E01437,谢艳*,男,1982,2022-07-15,2025-03-25,vol,R02,D01,L1,1,2023-01-11,left
E01438,卫敏娜,女,1995,2024-07-21,,,,D04,L2,0,2025-01-17,active
E01439,沈芝*,男,1995,2022-01-31,,,,D01,L3,0,2022-05-01,active
E01440,赵芬*,女,1996,2018-12-26,,,,D03,L1,0,2019-03-26,active
E01441,陶真*,女,1987,2018-02-23,,,,D01,L2,0,2018-08-22,active
E01442,褚淑*,男,1989,2024-11-19,,,,D01,L2,0,2025-05-18,active
E01443,喻娜凡,男,1987,2024-05-27,,,,D03,L3,0,2024-08-25,active
E01444,金红*,女,2000,2022-06-29,,,,D06,L1,0,2022-09-27,active
E01445,朱华*,男,1988,2024-01-20,,,,D12,L1,0,2024-04-19,active
E01446,孔娜凤,女,1982,2021-05-06,,,,D01,L1,0,2021-08-04,active
E01447,王磊*,女,1994,2018-01-31,2025-06-07,vol,R01,D06,L5,0,2018-07-30,left
E01448,王菊*,女,2000,2023-11-26,,,,D11,L1,1,2024-02-24,active
E01449,陶琳*,男,1979,2019-05-26,2025-03-11,invol,R06,D02,L3,0,2019-11-22,left
E01450,周素*,男,1988,2022-02-22,,,,D12,L3,0,2022-08-21,active
E01451,沈菊*,男,1995,2024-10-02,2025-09-30,vol,R01,D03,L3,0,2024-12-31,left
E01452,赵洋凡,女,1986,2024-11-05,,,,D01,L1,0,2025-05-04,active
E01453,魏月*,男,1992,2024-09-14,,,,D04,L4,0,2024-12-13,active
E01454,卫超*,女,1989,2024-04-27,,,,D03,L1,0,2024-10-24,active
E01455,沈彩*,女,1984,2022-04-12,,,,D05,L2,0,2022-07-11,active
E01456,吕娜*,男,1993,2022-11-25,,,,D01,L6,1,2023-05-24,active
E01457,魏芬*,女,1989,2021-03-10,,,,D06,L2,1,2021-06-08,active
E01458,姜环*,男,1998,2022-07-30,,,,D03,L2,0,2023-01-26,active
E01459,吕静*,男,1989,2023-06-14,,,,D01,L2,0,2023-09-12,active
E01460,卫莺*,男,1981,2024-01-10,2025-09-08,vol,R03,D01,L4,0,2024-04-09,left
E01461,施涛*,男,1991,2024-06-22,,,,D01,L3,0,2024-09-20,active
E01462,谢兰洁,男,1985,2024-02-07,,,,D02,L1,0,2024-05-07,active
E01463,朱洋彩,女,1991,2022-06-28,,,,D05,L6,0,2022-09-26,active
E01464,金芬*,男,1999,2021-02-21,,,,D11,L4,0,2021-05-22,active
E01465,沈怡娥,男,1989,2021-09-15,,,,D01,L3,0,2021-12-14,active
E01466,孙艳*,男,1979,2017-04-28,,,,D06,L1,0,2017-10-25,active
E01467,孙玉*,女,1998,2024-02-25,2025-12-12,vol,R01,D02,L4,0,2024-08-23,left
E01468,陈梅*,男,1989,2022-12-04,,,,D08,L3,0,2023-06-02,active
E01469,陶伟妹,女,1983,2018-06-19,,,,D12,L3,1,2018-09-17,active
E01470,朱菊*,女,1996,2021-04-25,,,,D01,L1,1,2021-07-24,active
E01471,冯静静,男,1983,2017-09-08,,,,D02,L1,0,2017-12-07,active
E01472,严佳真,女,1996,2023-09-28,2025-05-22,invol,R06,D08,L1,0,2023-12-27,left
E01473,秦云强,女,1985,2024-11-26,2025-12-11,vol,R01,D01,L4,0,2025-02-24,left
E01474,孙燕*,男,1990,2020-06-20,2025-03-13,invol,R08,D02,L2,0,2020-09-18,left
E01475,卫香慧,女,1985,2021-08-18,,,,D01,L3,0,2021-11-16,active
E01476,郑珠*,女,1977,2017-01-09,,,,D01,L1,1,2017-04-09,active
E01477,赵霞英,男,1985,2024-02-23,,,,D08,L3,0,2024-05-23,active
E01478,沈磊*,男,1989,2023-02-27,2025-10-07,vol,R01,D11,L4,0,2023-05-28,left
E01479,孙超*,女,1990,2021-06-19,,,,D03,L1,0,2021-12-16,active
E01480,冯芳*,男,1987,2019-02-28,,,,D02,L4,0,2019-05-29,active
E01481,姜菊雪,女,2000,2022-08-29,2025-09-27,invol,R07,D01,L6,0,2022-11-27,left
E01482,金华媛,男,1990,2018-06-27,,,,D05,L2,0,2018-09-25,active
E01483,曹芬佳,男,1988,2018-05-25,,,,D06,L6,1,2018-08-23,active
E01484,卫杰*,女,1991,2023-11-08,,,,D04,L2,1,2024-02-06,active
E01485,李洋*,男,1996,2021-08-31,,,,D01,L3,0,2021-11-29,active
E01486,朱梅*,女,2001,2023-07-31,,,,D02,L6,0,2023-10-29,active
E01487,卫慧*,男,1980,2022-01-05,2025-08-06,vol,R04,D10,L4,1,2022-04-05,left
E01488,孔静伟,男,2002,2024-08-12,,,,D06,L2,0,2024-11-10,active
E01489,戚兰*,男,2002,2024-02-16,,,,D03,L1,0,2024-05-16,active
E01490,何静香,女,1989,2024-12-17,,,,D03,L2,0,2025-03-17,active
E01491,秦娜*,男,1989,2018-01-12,2025-08-05,vol,R01,D03,L5,1,2018-04-12,left
E01492,邹勇*,女,1996,2024-04-20,,,,D05,L1,1,2024-07-19,active
E01493,沈丽*,男,1993,2023-01-05,,,,D02,L6,0,2023-07-04,active
E01494,卫芳娜,男,1989,2022-09-26,2025-12-04,vol,R01,D01,L3,0,2022-12-25,left
E01495,韩丽*,女,1984,2023-04-02,2025-10-20,invol,R07,D04,L2,0,2023-07-01,left
E01496,卫洋*,男,1992,2024-01-02,2025-09-30,vol,R05,D02,L3,0,2024-04-01,left
E01497,赵娟涛,女,1982,2018-04-03,,,,D04,L3,0,2018-07-02,active
E01498,赵丽美,男,1996,2021-08-15,,,,D04,L3,0,2022-02-11,active
E01499,曹芬环,女,1995,2017-09-19,2025-06-05,invol,R06,D07,L3,0,2018-03-18,left
E01500,陈妹美,女,1992,2024-07-25,,,,D01,L1,0,2024-10-23,active
E01501,姜嘉涛,男,1990,2023-06-24,,,,D01,L1,0,2023-09-22,active
E01502,谢杰嘉,女,1988,2022-05-20,,,,D06,L3,0,2022-08-18,active
E01503,李伟*,男,1996,2021-07-18,,,,D01,L4,1,2021-10-16,active
E01504,何美*,男,1990,2023-03-21,,,,D11,L5,0,2023-06-19,active
E01505,李磊*,女,1990,2024-12-21,,,,D04,L4,0,2025-06-19,active
E01506,戚莲惠,女,1983,2019-07-31,,,,D01,L1,0,2020-01-27,active
E01507,曹美*,男,1996,2018-02-05,,,,D01,L6,0,2018-08-04,active
E01508,蒋翠华,女,1997,2019-05-23,,,,D01,L1,0,2019-11-19,active
E01509,钱环艳,男,1987,2021-11-20,,,,D03,L4,1,2022-02-18,active
E01510,邹怡*,女,1984,2024-11-06,2025-09-24,vol,R01,D05,L5,1,2025-02-04,left
E01511,施荣玉,男,1997,2019-05-28,,,,D04,L1,0,2019-08-26,active
E01512,曹云*,女,1998,2020-07-07,,,,D05,L3,0,2020-10-05,active
E01513,戚慧*,女,1998,2022-11-23,,,,D01,L1,0,2023-02-21,active
E01514,钱霞*,男,1983,2022-06-16,,,,D03,L2,0,2022-09-14,active
E01515,赵月*,女,1995,2022-08-24,,,,D06,L3,0,2022-11-22,active
E01516,蒋佳涛,女,1983,2023-02-06,,,,D03,L2,0,2023-08-05,active
E01517,孔芳敏,女,1991,2018-09-16,,,,D01,L3,0,2018-12-15,active
E01518,褚明静,女,1983,2019-03-22,,,,D01,L3,0,2019-06-20,active
E01519,朱梅*,男,2000,2022-04-15,2025-12-18,invol,R06,D08,L1,1,2022-07-14,left
E01520,许芝媛,女,1992,2018-04-20,,,,D01,L5,0,2018-07-19,active
E01521,李伟*,女,1990,2021-06-23,,,,D06,L6,0,2021-12-20,active
E01522,施莲*,女,1988,2022-09-18,,,,D04,L4,0,2022-12-17,active
E01523,钱明*,女,1988,2022-06-09,,,,D01,L2,0,2022-12-06,active
E01524,王强*,男,1992,2019-02-12,,,,D11,L4,1,2019-08-11,active
E01525,曹素*,女,1981,2017-05-06,,,,D11,L1,0,2017-08-04,active
E01526,陶秀*,男,1991,2019-04-10,,,,D03,L5,1,2019-07-09,active
E01527,钱红*,男,1982,2017-09-02,,,,D03,L6,0,2017-12-01,active
E01528,韩翠*,男,1989,2020-04-09,,,,D03,L1,0,2020-07-08,active
E01529,杨真*,女,1993,2024-06-25,,,,D01,L5,1,2024-09-23,active
E01530,姜慧*,男,1984,2018-05-25,2025-05-23,vol,R01,D01,L4,0,2018-11-21,left
E01531,施秀春,男,1993,2020-11-20,,,,D01,L1,0,2021-02-18,active
E01532,李欣强,男,1997,2021-11-30,,,,D02,L1,0,2022-02-28,active
E01533,金欣芳,男,2001,2023-10-07,,,,D01,L3,0,2024-01-05,active
E01534,朱芳惠,女,1990,2022-04-08,,,,D08,L4,1,2022-07-07,active
E01535,杨怡娜,男,1988,2021-11-19,,,,D03,L1,1,2022-02-17,active
E01536,卫艳*,女,1989,2022-02-21,2025-09-11,invol,R08,D01,L4,1,2022-05-22,left
E01537,沈菊艳,男,1987,2021-06-26,,,,D09,L2,0,2021-09-24,active
E01538,尤玲凡,女,1992,2024-11-02,,,,D01,L1,0,2025-01-31,active
E01539,冯萍妹,女,1997,2019-09-22,,,,D01,L7,1,2020-03-20,active
E01540,喻凤*,女,1982,2021-02-27,,,,D04,L4,0,2021-05-28,active
E01541,褚芳*,男,1989,2017-09-28,,,,D07,L2,0,2018-03-27,active
E01542,张霞*,女,1998,2021-10-12,,,,D11,L5,0,2022-01-10,active
E01543,李美*,女,1996,2022-01-01,,,,D02,L6,0,2022-06-30,active
E01544,金勇*,女,1984,2020-12-15,,,,D11,L5,0,2021-03-15,active
E01545,褚怡怡,女,1983,2017-11-29,,,,D01,L4,1,2018-02-27,active
E01546,王勇瑞,男,2002,2024-01-22,2025-12-13,vol,R02,D09,L3,1,2024-07-20,left
E01547,褚娟*,女,1986,2017-08-03,,,,D04,L4,0,2018-01-30,active
E01548,何佳*,女,1988,2018-06-25,,,,D01,L1,0,2018-09-23,active
E01549,王芝勇,女,1988,2017-06-10,,,,D01,L3,0,2017-09-08,active
E01550,王玉丽,女,1994,2021-08-24,2025-12-28,vol,R02,D04,L2,0,2021-11-22,left
E01551,许珠惠,女,1987,2023-04-12,,,,D03,L1,0,2023-10-09,active
E01552,吴珠嘉,男,1994,2017-09-16,,,,D06,L2,0,2018-03-15,active
E01553,华艳*,男,1999,2023-11-09,,,,D12,L3,0,2024-05-07,active
E01554,卫梅*,男,1999,2023-10-29,,,,D11,L2,0,2024-01-27,active
E01555,卫月*,女,1999,2023-07-23,,,,D01,L5,0,2023-10-21,active
E01556,孔萍*,男,1995,2020-08-04,,,,D09,L5,1,2020-11-02,active
E01557,许雪丽,未披露,1996,2018-02-15,,,,D12,L3,0,2018-05-16,active
E01558,陈瑞*,女,1990,2024-11-16,2025-02-19,vol,R01,D03,L1,0,2025-02-14,left
E01559,何珠雪,男,1991,2021-11-21,,,,D04,L1,1,2022-02-19,active
E01560,赵美*,女,1986,2021-12-29,2025-11-16,vol,R02,D04,L5,0,2022-03-29,left
E01561,吕月*,女,1990,2021-11-16,,,,D01,L5,0,2022-05-15,active
E01562,孔娥静,女,1999,2024-12-06,,,,D01,L6,0,2025-06-04,active
E01563,韩珠*,男,1987,2019-07-22,,,,D07,L3,0,2019-10-20,active
E01564,施静*,男,1981,2018-11-04,2025-03-20,invol,R07,D05,L1,0,2019-05-03,left
